order_id,order_date,customer_id,shipping_method_id,dest_address_id
5292,2024-02-20 20:33:37,1120,2,383
5293,2025-01-17 00:20:34,1795,4,297
5294,2024-10-04 17:16:47,45,2,832
5295,2024-09-11 20:19:06,1230,2,717
5296,2024-03-20 21:33:27,911,2,469
5297,2024-12-15 09:27:33,939,1,941
5298,2024-03-24 21:21:33,496,1,628
5299,2024-08-08 08:05:47,1821,3,534
5300,2025-06-02 22:43:16,501,2,165
5301,2022-12-28 15:54:50,1699,2,756
5302,2025-04-01 05:29:08,1632,3,942
5303,2025-05-20 05:07:21,166,2,243
5304,2025-07-09 07:42:05,1270,1,162
5305,2024-05-15 01:30:59,999,4,886
5306,2024-09-08 20:09:36,1411,2,819
5307,2023-11-26 06:44:04,257,4,92
5308,2023-11-05 06:28:13,1450,4,968
5309,2024-10-26 12:45:24,1187,1,586
5310,2025-07-02 13:30:03,843,1,322
5311,2022-10-05 13:42:47,1884,3,822
5312,2024-04-09 23:03:44,1537,1,869
5313,2025-07-02 20:07:07,735,1,968
5314,2023-03-13 19:53:13,94,4,752
5315,2023-04-16 05:43:53,1786,4,456
5316,2022-09-07 17:50:41,970,4,623
5317,2025-06-23 07:18:52,1371,1,526
5318,2025-02-16 19:08:39,1200,3,956
5319,2025-03-21 09:46:57,608,3,709
5320,2023-10-08 07:38:24,605,4,64
5321,2022-08-27 09:38:32,699,4,621
5322,2025-01-01 14:39:11,737,4,905
5323,2023-05-20 14:01:03,1410,3,193
5324,2024-03-13 09:13:18,203,2,767
5325,2023-12-07 20:25:34,1,3,235
5326,2024-03-17 23:26:56,507,1,801
5327,2023-11-20 02:08:40,261,4,494
5328,2022-08-27 22:01:49,234,4,36
5329,2023-12-03 02:54:54,345,3,179
5330,2024-03-27 02:54:45,1236,1,665
5331,2024-11-29 14:48:57,1544,1,7
5332,2024-11-20 05:41:55,1260,1,38
5333,2022-12-28 00:20:26,1460,2,191
5334,2025-03-15 00:26:53,1891,3,496
5335,2025-02-01 01:46:10,1216,4,632
5336,2023-07-29 14:26:52,168,2,677
5337,2025-03-12 15:26:06,151,3,486
5338,2023-11-16 13:52:18,683,4,667
5339,2024-08-27 06:23:57,1213,2,667
5340,2022-10-04 00:22:12,470,3,140
5341,2025-06-04 05:03:10,486,1,848
5342,2023-01-02 16:55:05,861,1,518
5343,2024-06-22 06:01:28,456,4,599
5344,2023-07-29 08:46:12,83,2,826
5345,2023-08-19 04:53:37,471,1,878
5346,2023-10-02 06:19:14,994,4,107
5347,2024-07-25 09:57:10,1752,3,531
5348,2022-12-18 06:48:36,190,2,483
5349,2023-07-14 01:56:48,1613,2,949
5350,2023-07-02 20:04:50,1826,2,334
5351,2023-08-12 19:43:35,295,1,464
5352,2023-11-03 06:54:33,269,4,445
5353,2023-08-01 06:06:33,786,2,296
5354,2022-09-03 10:34:21,1590,4,916
5355,2023-03-06 09:04:37,358,4,196
5356,2023-03-06 01:08:24,1229,4,779
5357,2025-04-29 05:21:44,415,2,373
5358,2024-11-23 12:59:11,1198,1,792
5359,2024-06-22 12:58:15,1115,4,458
5360,2022-09-17 15:26:36,1348,3,647
5361,2022-10-11 12:47:57,1574,3,448
5362,2024-06-19 17:45:14,345,4,979
5363,2024-05-13 00:26:18,543,4,566
5364,2023-05-05 01:38:03,1256,3,615
5365,2024-02-20 12:09:55,1677,2,462
5366,2022-12-22 06:11:51,1779,2,727
5367,2022-08-21 04:27:22,1816,4,191
5368,2023-03-11 09:23:23,1807,4,4
5369,2024-11-08 00:33:07,641,1,141
5370,2023-03-21 18:08:12,839,4,818
5371,2025-01-31 11:25:24,241,3,267
5372,2023-11-06 23:41:09,1681,4,262
5373,2024-12-21 13:12:29,1014,4,131
5374,2023-02-07 02:59:31,1010,1,555
5375,2024-04-26 05:18:09,1289,1,889
5376,2025-07-24 06:10:41,1562,4,55
5377,2025-04-09 22:54:59,1364,2,931
5378,2022-10-22 03:23:48,1106,3,381
5379,2024-05-15 01:05:45,1735,4,481
5380,2023-09-08 12:45:01,1312,1,184
5381,2024-06-15 00:49:30,1790,4,775
5382,2022-12-07 19:26:20,1365,2,436
5383,2023-08-18 12:03:48,929,1,546
5384,2024-10-04 14:47:03,1098,2,549
5385,2023-02-23 00:05:20,1279,4,404
5386,2025-05-28 16:02:30,1595,1,67
5387,2024-12-31 11:06:59,600,4,321
5388,2023-01-31 18:22:51,216,1,615
5389,2024-11-05 12:01:05,1612,1,122
5390,2022-08-26 12:00:21,393,4,893
5391,2025-04-12 16:36:15,817,2,609
5392,2024-09-14 09:38:20,1129,2,784
5393,2024-08-17 17:30:08,535,2,559
5394,2022-09-02 03:56:58,751,4,400
5395,2023-12-25 02:54:25,29,3,450
5396,2024-06-21 19:05:39,1598,3,898
5397,2023-11-15 04:19:43,1749,3,321
5398,2022-10-12 12:05:58,1634,3,303
5399,2024-05-03 06:03:08,1266,4,580
5400,2022-10-06 13:50:39,1363,3,101
5401,2024-02-28 14:07:25,1368,2,616
5402,2022-11-02 06:37:37,298,2,736
5403,2024-11-23 09:20:37,1437,1,799
5404,2025-04-18 21:59:51,365,2,431
5405,2024-05-09 09:48:01,372,4,813
5406,2023-12-25 21:35:23,1340,3,830
5407,2022-08-22 04:59:35,1221,4,401
5408,2023-10-22 23:51:06,873,4,338
5409,2024-09-20 16:22:58,219,2,988
5410,2025-01-02 18:12:42,859,4,799
5411,2024-06-21 06:27:46,589,3,39
5412,2024-01-25 05:15:45,1604,2,218
5413,2025-05-06 04:33:39,942,2,397
5414,2023-03-04 19:06:11,1932,4,989
5415,2022-12-14 08:08:42,894,2,395
5416,2025-06-24 23:33:16,570,1,746
5417,2023-03-29 10:10:00,453,4,143
5418,2023-01-16 15:55:23,1977,1,367
5419,2023-10-26 12:32:28,641,4,608
5420,2024-09-30 06:25:18,227,2,724
5421,2023-03-09 11:37:33,616,4,685
5422,2023-10-31 19:28:07,1084,4,346
5423,2024-01-06 06:47:01,1349,2,948
5424,2025-05-09 06:44:44,1125,2,269
5425,2023-05-14 12:25:14,734,3,113
5426,2022-08-27 08:34:29,1592,4,370
5427,2024-03-31 11:40:30,920,1,101
5428,2023-12-13 17:12:07,1304,3,261
5429,2024-02-29 14:23:35,1282,1,246
5430,2023-10-15 06:57:38,388,4,776
5431,2024-08-08 08:33:50,1299,3,394
5432,2023-09-09 19:50:02,1189,1,715
5433,2023-11-18 21:05:34,859,3,354
5434,2022-10-24 07:04:21,1509,2,151
5435,2024-06-16 12:28:37,1988,3,145
5436,2023-11-04 15:33:05,49,4,96
5437,2024-08-09 10:53:52,1949,2,864
5438,2023-11-17 06:14:09,145,3,771
5439,2024-06-05 02:52:17,809,4,456
5440,2024-02-13 18:33:16,1238,2,792
5441,2023-03-16 22:30:05,58,4,567
5442,2023-07-06 19:08:54,130,2,579
5443,2024-04-06 18:39:27,1316,1,573
5444,2023-04-04 03:55:41,268,3,47
5445,2022-12-13 03:28:00,927,1,642
5446,2024-07-27 02:42:00,293,3,615
5447,2022-10-12 18:17:20,908,3,264
5448,2024-08-30 15:46:38,1429,2,681
5449,2024-05-15 01:01:02,1350,4,718
5450,2023-06-23 17:53:31,1809,2,830
5451,2025-01-10 14:26:01,1108,4,831
5452,2025-06-18 05:24:20,1280,1,360
5453,2023-08-03 16:47:40,579,1,637
5454,2023-06-23 03:06:23,422,2,872
5455,2025-05-07 21:02:13,1838,1,536
5456,2024-03-26 01:30:38,197,1,180
5457,2023-10-27 11:25:35,1167,4,654
5458,2024-05-04 17:51:01,1564,4,156
5459,2022-11-19 21:30:44,902,2,651
5460,2024-09-16 00:46:47,729,2,87
5461,2024-09-10 00:58:04,1910,2,96
5462,2023-01-04 19:48:42,511,1,355
5463,2024-09-18 10:34:50,75,2,22
5464,2025-06-04 06:23:25,1236,1,246
5465,2023-06-16 12:39:36,560,2,863
5466,2024-11-04 15:35:22,1877,1,334
5467,2024-07-30 05:50:23,194,3,888
5468,2024-10-18 06:15:59,1269,1,335
5469,2024-10-14 07:17:26,845,1,935
5470,2022-11-15 22:23:54,186,2,275
5471,2024-04-10 21:20:37,290,1,110
5472,2025-05-04 12:42:44,466,1,110
5473,2024-05-19 12:30:56,1037,4,479
5474,2024-05-19 07:42:03,1113,4,516
5475,2022-11-20 21:45:37,591,2,129
5476,2023-09-08 14:37:01,1217,4,111
5477,2024-09-18 21:15:36,909,2,726
5478,2023-10-18 22:38:09,1412,4,964
5479,2024-10-01 14:39:54,134,1,61
5480,2025-03-15 06:49:06,856,2,93
5481,2024-12-09 00:37:17,1599,4,289
5482,2024-03-03 01:21:28,546,1,611
5483,2023-03-05 06:33:02,509,4,906
5484,2023-12-18 08:36:20,745,3,735
5485,2023-11-27 16:03:17,1561,3,309
5486,2024-11-04 00:55:08,1814,1,242
5487,2024-05-10 13:30:01,1519,4,182
5488,2023-02-26 17:07:08,1022,4,337
5489,2023-09-21 04:37:17,261,4,37
5490,2023-10-22 04:05:50,211,4,288
5491,2025-05-26 06:44:01,145,1,568
5492,2024-08-15 21:23:12,1899,2,593
5493,2025-01-02 07:36:38,1416,4,128
5494,2023-09-02 00:34:40,1230,4,946
5495,2025-06-29 04:06:15,1702,4,114
5496,2023-09-06 13:18:37,1353,4,181
5497,2023-01-26 09:54:14,1823,4,714
5498,2024-06-13 03:01:13,1409,3,21
5499,2025-07-15 11:42:38,1163,4,608
5500,2024-04-20 14:05:16,1594,4,332
5501,2022-11-07 23:41:17,224,2,315
5502,2025-03-20 08:58:15,1049,2,300
5503,2022-09-17 09:52:31,1474,3,430
5504,2024-11-28 03:29:24,1911,4,404
5505,2025-08-02 10:34:45,1318,4,559
5506,2023-05-06 10:35:12,736,3,81
5507,2023-10-21 17:04:18,1973,4,596
5508,2023-10-20 02:29:51,1255,4,513
5509,2023-06-26 05:21:33,554,2,926
5510,2023-05-07 04:54:35,55,3,671
5511,2023-03-13 20:03:24,1680,4,76
5512,2023-08-09 19:54:27,1312,1,153
5513,2024-11-09 05:40:10,338,4,514
5514,2023-04-15 16:22:16,27,3,814
5515,2022-08-31 11:50:15,526,3,498
5516,2025-01-23 20:02:46,138,3,195
5517,2024-11-10 01:02:42,484,4,599
5518,2024-08-09 12:56:31,1499,2,90
5519,2025-07-26 13:06:48,1062,4,489
5520,2022-12-29 19:38:53,1033,1,623
5521,2024-01-28 09:49:01,380,2,859
5522,2025-03-10 21:00:14,1028,2,782
5523,2023-10-03 07:58:15,725,4,424
5524,2024-05-06 11:28:11,518,4,749
5525,2024-03-05 20:39:05,880,1,621
5526,2023-08-31 09:27:48,1336,4,747
5527,2024-12-13 21:53:04,1808,4,511
5528,2024-11-07 07:42:32,1359,4,212
5529,2025-08-01 08:15:26,1484,4,145
5530,2025-07-19 12:49:47,682,4,585
5531,2023-04-28 01:54:15,293,3,310
5532,2023-03-25 09:20:27,843,3,881
5533,2023-09-08 19:29:21,1357,4,863
5534,2023-04-23 18:42:19,108,3,322
5535,2022-09-03 03:50:10,1844,3,339
5536,2024-06-16 23:31:11,440,3,624
5537,2023-06-12 05:28:10,1752,2,990
5538,2023-06-19 02:05:22,1203,2,504
5539,2024-11-24 10:31:27,668,4,339
5540,2023-03-26 09:52:44,1140,3,50
5541,2023-07-24 23:31:08,1966,1,781
5542,2023-04-13 00:08:18,653,3,449
5543,2023-08-03 21:43:24,1809,1,91
5544,2023-04-02 13:32:40,1414,3,612
5545,2024-09-01 19:02:39,1137,2,10
5546,2023-11-03 23:33:27,64,3,514
5547,2025-02-10 23:02:19,1772,3,698
5548,2022-09-28 08:22:49,1890,2,623
5549,2024-05-13 03:36:42,192,4,728
5550,2023-08-29 14:18:14,1335,4,42
5551,2023-09-14 15:53:31,1859,4,442
5552,2023-08-26 10:03:46,1719,4,436
5553,2024-04-08 04:57:27,1339,4,164
5554,2022-11-14 11:10:12,686,2,179
5555,2024-07-01 08:43:48,1257,3,457
5556,2023-06-09 10:33:19,1180,2,397
5557,2023-09-25 14:01:39,1237,4,652
5558,2023-10-17 12:04:37,803,3,760
5559,2024-07-23 11:00:55,1735,2,929
5560,2024-05-06 12:28:52,1188,4,224
5561,2025-01-12 08:05:29,1181,3,854
5562,2023-08-13 20:29:31,1254,1,15
5563,2025-03-05 00:27:12,1953,2,338
5564,2023-07-05 05:07:34,1537,1,895
5565,2022-08-29 03:48:58,779,3,844
5566,2023-05-02 19:41:44,371,2,425
5567,2024-06-17 02:30:46,1232,3,29
5568,2024-06-02 20:20:59,475,3,225
5569,2022-11-13 16:30:09,989,2,810
5570,2023-10-03 00:19:18,1385,4,69
5571,2025-07-17 12:29:16,127,4,135
5572,2023-01-14 12:43:01,695,4,258
5573,2022-08-06 16:28:07,719,3,297
5574,2025-01-17 01:49:08,365,3,573
5575,2024-05-12 13:03:05,603,4,286
5576,2024-01-28 19:23:28,325,1,691
5577,2025-02-23 21:59:31,230,2,650
5578,2023-08-16 12:03:41,341,4,58
5579,2022-09-30 01:11:39,29,2,360
5580,2022-09-08 01:26:37,1312,3,355
5581,2024-10-02 13:13:32,1801,1,197
5582,2024-10-24 12:26:08,731,4,988
5583,2024-12-27 00:34:49,1040,3,781
5584,2025-01-20 20:38:16,1107,3,672
5585,2024-01-07 02:50:25,1273,2,862
5586,2023-08-24 03:09:53,874,4,856
5587,2024-12-19 14:31:59,99,3,18
5588,2024-08-17 16:04:31,888,2,801
5589,2023-06-21 12:33:29,1902,1,654
5590,2022-09-04 21:01:06,1853,3,72
5591,2024-12-14 00:43:01,1824,4,517
5592,2023-10-01 12:11:47,1056,4,158
5593,2024-06-08 06:40:31,373,3,43
5594,2023-02-10 20:05:59,1635,4,330
5595,2023-10-14 00:43:05,1956,3,904
6143,2023-01-13 18:45:44,469,2,536
6144,2023-04-23 21:23:10,999,4,886
6145,2025-02-17 17:43:57,343,4,648
6146,2023-12-11 14:14:18,800,3,211
6147,2025-06-05 06:00:10,1641,2,345
6148,2025-07-22 06:56:01,1310,1,561
6149,2025-07-25 00:25:29,1413,1,182
6150,2025-07-10 18:01:16,544,1,449
6151,2025-01-18 09:15:43,803,4,963
6152,2024-06-21 12:39:13,27,4,814
6153,2025-07-31 06:03:13,1020,1,224
6154,2024-07-24 15:39:02,538,3,84
6155,2022-09-26 07:45:12,1975,4,910
6156,2024-05-08 22:58:30,1527,1,315
6157,2024-09-21 17:42:38,1799,2,897
6158,2025-04-08 18:14:46,612,3,513
6159,2023-12-18 03:01:02,1593,3,678
6160,2024-11-02 06:13:44,1247,1,140
6161,2024-03-12 07:28:41,1579,2,444
6162,2023-07-20 20:29:57,586,2,990
6163,2025-03-21 11:50:08,1336,3,170
6164,2024-06-30 22:16:38,1735,4,8
6165,2025-01-04 15:37:22,279,4,502
6166,2024-06-15 04:10:09,11,4,491
6167,2025-02-05 10:33:22,1441,4,247
6168,2024-04-26 16:04:02,1289,1,539
6169,2024-04-24 20:15:16,1086,1,423
6170,2024-12-25 15:57:28,101,4,500
6171,2022-11-27 23:59:25,318,2,744
6172,2023-10-04 01:15:09,57,1,928
6173,2022-08-26 15:37:31,1386,4,449
6174,2023-07-04 04:04:13,526,2,498
6175,2023-01-26 05:22:33,844,1,135
6176,2023-09-02 14:43:54,679,1,297
6177,2025-04-23 20:10:23,1882,2,931
6178,2024-03-16 02:57:02,1284,2,439
6179,2023-08-31 06:06:41,1934,1,487
6180,2025-03-18 17:32:46,641,3,141
6181,2023-02-06 02:49:24,1448,1,301
6182,2022-12-09 00:55:22,420,2,312
6183,2025-01-22 08:44:16,307,4,375
6184,2024-04-09 01:48:07,510,1,288
6185,2024-05-13 20:05:31,1787,1,834
6186,2023-02-28 22:11:54,806,1,727
6187,2023-01-06 13:48:23,870,2,488
6188,2023-07-04 05:24:51,1123,2,690
6189,2023-07-25 20:29:56,1959,2,170
6190,2023-09-07 01:13:43,1095,1,969
6191,2024-08-29 20:58:38,1185,3,81
6192,2023-09-03 17:40:24,333,1,674
6193,2023-06-19 03:51:15,1228,3,584
6194,2023-06-15 08:09:38,1773,3,956
6195,2024-12-31 09:32:02,1983,4,841
6196,2024-06-29 05:04:39,1784,4,367
6197,2023-02-08 14:07:38,1147,1,478
6198,2025-05-24 06:03:03,1600,2,905
6199,2022-12-06 21:59:59,1563,2,757
6200,2022-09-13 06:08:56,585,4,890
6201,2023-03-29 03:36:26,1255,4,840
6202,2025-06-22 06:50:49,659,1,904
6203,2022-08-06 20:34:07,1167,4,654
6204,2025-02-21 22:37:44,900,3,616
6205,2022-09-14 10:49:28,116,4,123
6206,2024-07-12 19:56:03,1479,3,623
6207,2024-11-15 01:09:26,1775,1,50
6208,2024-08-26 08:40:02,636,3,6
6209,2023-12-06 09:57:26,1130,3,146
6210,2022-09-25 12:22:21,767,3,995
6211,2022-09-04 10:23:42,831,4,507
6212,2024-07-26 05:10:51,1967,3,751
6213,2023-02-25 00:30:34,943,1,227
6214,2024-07-29 06:06:35,265,3,745
6215,2023-01-04 11:14:20,1645,1,905
6216,2024-03-20 13:33:34,1159,1,990
6217,2024-08-10 22:23:21,1883,3,891
6218,2022-12-11 03:35:47,708,2,969
6219,2023-02-09 20:49:18,1113,1,223
6220,2024-10-25 17:25:09,1260,1,134
6221,2023-02-01 22:19:14,1069,1,745
6222,2023-07-07 12:27:05,56,2,559
6223,2022-12-12 00:20:02,1283,2,689
6224,2022-12-21 06:17:26,676,2,789
6225,2022-10-20 09:49:34,1004,3,149
6226,2023-11-18 19:14:41,1790,4,591
6227,2024-01-06 02:39:45,237,3,990
6228,2024-10-26 21:01:32,559,1,813
6229,2024-12-17 17:14:59,1918,4,419
6230,2023-09-05 00:00:48,55,1,969
6231,2023-05-01 11:34:38,282,3,304
6232,2024-03-16 08:44:13,1315,1,593
6233,2024-05-07 17:50:11,960,4,982
6234,2025-04-10 20:39:09,1617,2,830
6235,2024-06-16 14:09:14,1634,4,303
6236,2024-07-11 20:18:44,4,3,481
6237,2023-07-24 04:33:13,1775,2,736
6238,2025-02-21 03:53:02,113,3,609
6239,2023-10-24 09:06:13,49,4,96
6240,2022-10-26 21:17:29,287,3,65
6241,2025-06-14 15:54:05,1996,1,928
6242,2024-04-26 07:46:42,63,1,80
6243,2023-02-07 03:58:38,853,1,916
6244,2024-10-29 07:06:32,980,1,523
6245,2023-12-29 12:37:44,1906,3,278
6246,2024-08-28 09:03:23,1402,2,362
6247,2023-10-23 17:54:17,1460,4,191
6248,2024-09-13 12:20:40,640,2,392
6249,2022-08-09 14:38:31,1322,4,93
6250,2024-12-17 15:05:36,373,4,748
6251,2023-02-22 21:54:03,1014,4,208
6252,2023-05-29 06:07:54,798,3,727
6253,2024-09-03 08:40:15,365,2,573
6254,2023-01-04 17:40:29,1473,1,940
6255,2024-02-22 16:00:30,163,2,532
6256,2023-12-18 12:26:01,1315,3,797
6257,2025-04-07 13:37:29,519,2,132
6258,2024-07-03 11:02:07,919,3,862
6259,2024-07-25 01:39:03,946,3,924
6260,2023-07-20 10:01:29,909,2,344
6261,2023-09-04 13:50:36,20,1,943
6262,2023-02-13 02:44:05,1818,1,101
6263,2025-05-12 12:33:53,965,2,982
6264,2023-03-18 07:00:16,1158,4,554
6265,2023-03-21 19:05:34,803,4,34
6266,2025-04-28 20:24:58,1484,2,92
6267,2023-05-19 14:15:20,1497,3,821
6268,2023-07-27 09:06:15,973,2,677
6269,2023-03-29 19:08:29,334,4,882
6270,2024-08-18 14:06:09,12,3,966
6271,2024-02-28 05:49:17,1440,2,960
6272,2024-09-23 22:06:33,813,2,399
6273,2025-04-12 19:58:19,1676,2,268
6274,2024-07-09 07:09:05,261,3,37
6275,2023-02-16 16:59:26,1137,1,755
6276,2022-12-01 14:02:07,1990,2,577
6277,2023-09-04 21:52:48,1749,1,321
6278,2025-05-29 09:27:54,1028,1,623
6279,2023-11-05 09:35:33,572,4,624
6280,2023-02-09 23:45:41,290,1,890
6281,2024-12-15 08:18:05,1536,4,634
6282,2022-12-05 15:18:43,268,2,47
6283,2023-10-08 04:36:33,1935,4,273
6284,2023-04-03 11:01:44,845,4,935
6285,2024-11-29 15:57:08,1216,1,632
6286,2025-06-15 22:53:28,139,1,395
6287,2023-03-31 02:06:17,1380,4,928
6288,2023-11-17 01:58:04,674,3,396
6289,2025-07-05 15:34:25,1386,1,363
6290,2025-04-18 23:12:18,758,2,8
6291,2025-07-13 06:25:22,1418,4,136
6292,2025-02-06 16:55:20,646,3,820
6293,2022-10-11 20:03:32,63,3,64
6294,2025-04-16 08:38:01,1331,2,926
6295,2023-05-12 23:10:19,744,3,918
6296,2024-10-11 06:18:22,1221,1,401
6297,2023-02-28 01:30:45,1872,4,187
6298,2023-06-17 01:38:39,1255,2,513
6299,2023-05-15 06:08:38,117,3,466
6300,2025-02-05 01:12:59,574,3,197
6301,2024-09-20 19:13:36,881,2,974
6302,2024-08-09 00:08:08,1280,3,360
6303,2023-11-08 03:05:58,1256,4,615
6304,2023-05-07 10:58:52,602,3,536
6305,2025-03-14 13:34:52,900,3,951
6306,2024-09-05 17:58:00,469,2,340
6307,2024-04-20 06:40:23,1632,1,942
6308,2022-12-29 22:26:09,1891,1,126
6309,2025-02-11 06:03:52,1976,3,209
6310,2022-11-04 19:26:53,1147,2,851
6311,2022-12-23 18:55:50,1476,1,668
6312,2023-01-12 23:53:55,290,1,110
6313,2024-06-26 17:47:49,896,3,518
6314,2025-07-25 06:59:50,1718,4,175
6315,2025-05-27 08:36:21,301,1,511
6316,2024-07-11 06:24:50,812,3,807
6317,2023-04-12 09:34:35,558,3,341
6318,2025-06-25 03:15:51,1996,1,341
6319,2025-07-30 15:01:21,1897,4,874
6320,2025-04-18 20:11:31,1590,2,146
6321,2023-12-04 14:35:04,1024,3,304
6322,2025-05-10 19:42:14,667,1,466
6323,2022-12-19 09:26:58,714,1,737
6324,2023-01-05 17:21:26,1465,1,725
6325,2024-02-20 01:50:06,405,2,781
6326,2024-03-15 04:56:06,183,1,599
6327,2023-12-31 22:17:53,920,2,549
6328,2023-03-19 20:55:43,1857,4,722
6329,2023-01-08 17:29:54,1475,1,686
6330,2024-09-17 05:42:09,1311,2,112
6331,2022-11-23 05:27:21,1854,2,877
6332,2024-11-08 22:04:19,1630,1,183
6333,2022-09-28 12:00:11,360,3,617
6334,2025-07-12 23:39:45,668,4,560
6335,2024-09-23 04:42:22,1929,2,793
6336,2023-03-13 12:22:05,1763,4,342
6337,2023-02-15 15:00:04,650,4,612
6338,2023-01-01 10:48:25,144,1,551
6339,2025-06-22 14:53:39,1167,1,201
6340,2024-11-11 15:16:19,1020,1,677
6341,2022-09-22 10:21:10,379,3,557
6342,2025-04-02 11:56:06,1528,2,716
6343,2022-12-13 06:07:12,1320,1,909
6344,2024-07-05 00:27:13,896,3,342
6345,2024-02-23 10:58:24,327,1,619
6346,2023-09-17 01:17:14,1769,4,770
6347,2023-01-22 04:56:52,991,1,728
6348,2024-06-16 19:15:46,984,3,858
6349,2023-12-12 00:25:31,1366,3,329
6350,2022-12-10 05:07:39,1749,1,66
6351,2023-05-09 18:03:19,1401,3,182
6352,2023-10-10 18:10:34,95,4,277
6353,2025-06-05 05:43:47,1434,1,937
6354,2025-04-12 11:03:44,1744,2,670
6355,2024-04-07 04:03:26,1284,1,809
6356,2023-09-30 04:17:15,630,4,974
6357,2023-11-30 16:38:10,1238,3,792
6358,2023-05-24 11:54:38,319,2,595
6359,2024-09-23 00:19:37,693,2,145
6360,2024-07-01 12:24:16,1710,3,61
6361,2023-09-12 00:23:03,852,4,937
6362,2024-05-07 05:57:49,244,4,807
6363,2024-02-02 07:14:34,1850,2,651
6364,2023-07-16 22:29:54,1566,1,309
6365,2022-11-15 12:25:56,1423,2,72
6366,2024-02-22 21:18:51,1252,1,681
6367,2024-12-21 17:16:22,29,4,360
6368,2023-03-30 21:57:58,525,3,537
6369,2023-01-29 10:31:28,1179,4,717
6370,2024-06-17 02:25:41,1512,3,774
6371,2025-06-19 17:29:36,106,1,598
6372,2024-09-01 01:01:25,1501,2,319
6373,2024-01-29 22:25:15,1327,2,23
6374,2023-03-19 18:20:25,824,4,565
6375,2024-07-06 18:29:29,596,3,245
6376,2024-12-31 10:17:29,915,4,427
6377,2024-01-03 23:21:58,1812,2,361
6378,2025-05-03 17:59:35,1339,1,164
6379,2024-07-08 23:48:06,1064,3,991
6380,2025-02-17 06:37:20,627,3,898
6381,2024-04-21 15:40:44,412,4,688
6382,2023-01-16 08:13:46,1931,1,802
6383,2025-06-16 19:48:48,997,1,876
6384,2024-12-18 01:54:22,1569,4,896
6385,2023-11-21 02:56:33,1567,3,889
6386,2024-03-18 05:48:23,812,1,955
6387,2023-11-19 22:35:58,1999,3,74
6388,2022-12-02 08:10:01,1070,2,226
6389,2024-03-08 07:25:50,1151,1,775
6390,2023-08-21 22:32:23,1093,1,591
6391,2025-04-08 23:38:31,41,2,748
6392,2025-07-29 15:44:56,1069,4,883
6393,2024-06-08 17:47:49,403,3,803
6394,2022-08-22 03:55:01,1796,3,482
6395,2024-11-16 05:05:25,1865,4,342
6396,2023-01-31 20:20:08,76,4,961
6397,2025-01-07 14:34:50,51,3,720
6398,2024-04-03 19:41:11,1700,1,103
6399,2025-02-06 00:06:25,90,3,63
6400,2023-06-25 04:32:24,634,2,237
6401,2023-03-01 00:16:38,407,4,872
6402,2022-12-26 23:40:04,289,1,82
6403,2025-03-01 13:54:54,557,2,930
6404,2023-02-18 11:59:08,1639,4,187
6405,2024-11-21 23:53:54,365,4,441
6406,2024-01-12 03:20:13,1539,2,986
6407,2024-11-24 12:59:43,1388,4,633
6408,2024-03-01 08:40:11,1710,1,437
6409,2024-01-23 07:23:57,1076,2,667
6410,2024-10-29 12:10:49,1541,1,771
6411,2024-04-03 23:55:11,1540,4,252
6412,2024-10-20 04:32:32,541,1,774
6413,2024-07-22 11:14:34,842,2,603
6414,2023-08-30 02:12:55,113,4,317
6415,2023-02-24 22:57:33,685,4,714
6416,2023-07-03 07:13:18,966,2,900
6417,2025-03-18 22:08:33,1385,2,69
6418,2024-06-26 16:06:13,1080,3,542
6419,2024-08-28 14:22:53,818,2,998
6420,2024-11-19 09:35:25,100,4,968
6421,2022-12-10 10:51:19,80,1,747
6422,2023-05-01 08:22:22,1450,3,968
6423,2023-07-09 03:32:40,162,1,931
6424,2023-12-06 14:15:30,1526,3,608
6425,2024-02-04 02:30:24,1766,2,290
6426,2024-09-07 22:49:41,1492,2,714
6427,2024-06-02 10:24:38,664,3,647
6428,2022-12-22 02:39:40,1958,1,939
6429,2023-05-25 04:28:01,1495,2,997
6430,2025-01-21 16:59:36,604,3,901
6431,2023-07-22 06:25:43,65,1,415
6432,2023-01-08 03:36:26,641,1,316
6433,2024-04-12 07:46:23,486,4,848
6434,2023-03-02 00:53:02,855,4,422
6435,2025-03-18 14:21:23,127,2,135
6436,2025-04-15 01:25:19,1937,2,128
6437,2023-02-27 01:41:03,1118,4,343
6438,2023-06-20 04:26:40,1728,2,949
6439,2024-04-10 10:22:20,1939,4,495
6440,2025-01-12 00:31:20,1155,3,945
6441,2025-02-24 09:58:08,737,2,905
6442,2024-12-03 09:54:09,1342,4,647
6443,2024-03-20 14:03:55,744,1,506
6444,2024-04-08 09:57:58,862,4,458
6445,2024-05-23 18:34:32,1731,3,840
6446,2023-04-25 20:07:21,1349,3,948
6447,2023-09-15 22:40:05,1264,4,958
6448,2024-03-13 17:35:16,242,1,267
6449,2022-09-23 05:11:09,1621,3,6
6450,2024-01-26 02:09:29,190,2,483
6451,2023-03-25 04:09:54,646,3,180
6452,2023-05-31 03:36:32,1298,2,849
6453,2024-02-20 00:17:19,1850,1,981
6454,2024-12-29 23:10:41,300,3,687
6455,2022-11-12 18:07:23,87,2,616
6456,2024-12-27 16:35:27,801,3,170
6457,2023-08-17 17:25:23,1731,1,240
6458,2023-07-02 19:37:33,1734,1,403
