line_id,order_id,book_id,price
9438,10854,4395,8.89
9439,10352,2673,13.42
9440,7218,5893,2.31
9441,1966,4225,7.32
9442,11331,10766,6.11
9443,1108,10616,4.75
9444,9651,3890,4.29
9445,1593,9205,12.06
9446,4318,8925,9.55
9447,5290,3424,0.11
9448,1091,8956,9.82
9449,1010,6237,5.37
9450,4502,7959,0.85
9451,7285,168,10.81
9452,8902,4410,8.93
9453,685,319,12.16
9454,7232,8017,1.33
9455,1481,7240,14.35
9456,10875,4333,8.21
9457,1235,2265,9.62
9458,2340,5363,17.42
9459,6177,7581,17.35
9460,9235,3163,17.63
9461,8999,8273,3.56
9462,10838,6315,5.95
9463,9402,5323,17.01
9464,6370,9075,10.73
9465,1202,6823,10.48
9466,4564,293,11.79
9467,9449,5300,16.79
9468,9572,7057,12.58
9469,1788,921,17.41
9470,1211,6565,8.13
9471,462,7773,18.98
9472,631,5779,1.05
9473,4230,765,15.98
9474,1436,6474,7.3
9475,4560,4510,9.62
9476,5511,2314,9.88
9477,10551,4406,8.66
9478,1724,2735,13.62
9479,9758,378,12.43
9480,4359,4815,12.31
9481,4383,6583,8.18
9482,432,9274,12.36
9483,8542,5754,0.71
9484,634,8061,1.45
9485,1451,6314,5.74
9486,5131,8337,3.92
9487,7288,3830,3.4
9488,2430,7415,15.61
9489,11024,8599,6.25
9490,5047,217,10.91
9491,22,1756,4.74
9492,10905,8196,2.61
9493,6590,9296,12.5
9494,6967,3161,17.34
9495,1748,5417,17.62
9496,4891,10779,5.81
9497,9422,10384,2.26
9498,4795,10743,5.48
9499,9674,4947,13.36
9500,6401,10918,7.02
9501,2423,8616,6.32
9502,4982,10209,0.62
9503,5115,7466,15.96
9504,11321,9697,16.01
9505,9671,10699,5.01
9506,1454,7703,18.08
9507,758,4340,7.84
9508,9539,5508,18.33
9509,8996,4755,11.52
9510,6191,9026,9.9
9511,10318,9189,11.36
9512,5211,5381,17.12
9513,9679,2531,11.5
9514,1509,7161,13.11
9515,9467,8334,3.64
9516,1532,2018,6.87
9517,4835,766,15.61
9518,5543,7183,13.29
9519,424,9061,10.16
9520,8473,3731,2.25
9521,2304,2289,9.28
9522,8639,6975,11.38
9523,1262,8067,1.2
9524,6368,11094,8.39
9525,10361,7762,18.41
9526,9297,8560,5.58
9527,6183,5599,18.96
9528,8314,9594,14.85
9529,241,10892,6.52
9530,7061,846,16.2
9531,8471,9606,14.92
9532,8532,4475,8.81
9533,2200,1203,19.39
9534,4653,1697,3.82
9535,9347,3588,0.81
9536,5360,4432,8.38
9537,5318,700,14.84
9538,6557,2087,7.29
9539,5397,1329,0.48
9540,254,8677,6.51
9541,1423,7760,18.26
9542,5400,867,16.3
9543,139,7532,16.19
9544,391,6305,5.16
9545,6296,9932,17.76
9546,39,6360,5.64
9547,10516,334,11.47
9548,6944,1928,5.8
9549,10910,2630,12.1
9550,2303,1404,1.07
9551,9524,356,11.64
9552,4163,10085,19.07
9553,8360,3502,19.89
9554,10518,10366,1.58
9555,11043,7573,16.48
9556,8710,4202,6.15
9557,6823,7852,18.95
9558,5424,5160,14.75
9559,6860,4726,10.85
9560,134,715,14.79
9561,9265,3099,16.21
9562,1688,2260,8.66
9563,2365,843,15.91
9564,10387,3859,3.01
9565,8908,3901,3.38
9566,9619,9299,11.89
9567,6359,9927,17.54
9568,9238,10721,4.68
9569,1326,8970,8.94
9570,10377,7185,12.88
9571,10481,6051,2.68
9572,6316,4925,12.57
9573,6733,2033,6.56
9574,8646,10127,19.3
9575,7186,4067,4.83
9576,10333,2809,13.52
9577,8374,6439,6.14
9578,7220,11079,7.84
9579,5125,8547,5.07
9580,279,8316,3.0
9581,4422,2448,10.24
9582,2273,10751,4.87
9583,8572,7354,14.33
9584,1715,6655,8.04
9585,8883,2972,14.93
9586,1060,10026,18.33
9587,6148,1753,3.97
9588,1062,2659,12.1
9589,1488,1174,18.75
9590,4344,5356,16.34
9591,926,5157,14.53
9592,9067,4506,8.68
9593,1096,1252,19.44
9594,1784,10649,3.87
9595,2027,9991,17.95
9596,985,11036,7.32
9597,1937,3101,15.98
9598,5517,11046,7.38
9599,8725,7691,17.23
9600,1603,2697,12.33
9601,9775,1481,1.38
9602,2072,10768,4.85
9603,6753,409,11.72
9604,2309,876,15.91
9605,1840,2643,11.77
9606,5084,1030,17.26
9607,8663,8571,5.02
9608,6440,1786,4.02
9609,1955,748,14.7
9610,6163,7403,14.49
9611,10524,9126,9.95
9612,5569,4405,7.52
9613,10632,9753,15.59
9614,8886,9596,14.18
9615,11424,2119,6.97
9616,2380,5311,15.64
9617,290,4155,5.25
9618,235,10109,18.75
9619,5537,771,14.82
9620,4602,2603,11.27
9621,6874,1010,16.95
9622,6182,2017,5.99
9623,5359,8800,6.96
9624,1195,4387,7.29
9625,95,8196,1.51
9626,2478,6584,7.01
9627,9582,10832,5.18
9628,482,2775,12.77
9629,4916,2397,9.37
9630,7120,6336,4.77
9631,8455,7447,14.74
9632,4514,3275,17.24
9633,4420,511,12.38
9634,8517,9648,14.5
9635,4934,386,11.25
9636,8774,1872,4.59
9637,9362,7935,19.09
9638,109,8291,2.28
9639,8934,3117,15.78
9640,1324,1098,17.63
9641,6263,1486,1.12
9642,6410,8553,4.62
9643,10373,247,9.97
9644,9631,6401,5.28
9645,113,4203,5.52
9646,10346,5809,19.94
9647,8698,8353,2.79
9648,9613,2454,9.77
9649,11261,4986,12.52
9650,7229,2996,14.63
9651,9379,7116,11.66
9652,1204,2671,11.7
9653,1982,6308,4.38
9654,9437,10088,18.36
9655,2130,2916,13.88
9656,136,4908,11.78
9657,166,3634,0.33
9658,1776,3873,2.48
9659,8436,7963,19.23
9660,4136,7987,19.45
9661,1448,1747,3.36
9662,1059,805,14.89
9663,1716,6300,4.27
9664,10365,1136,17.86
9665,6377,7272,13.01
9666,385,8366,2.83
9667,394,8729,6.09
9668,6992,7357,13.76
9669,5195,4809,10.86
9670,695,2072,6.25
9671,1292,5282,15.1
9672,6374,4666,9.54
9673,5161,4688,9.74
9674,7249,669,13.61
9675,11418,382,11.02
9676,9759,4874,11.38
9677,674,8942,7.93
9678,6757,3000,14.5
9679,106,8291,2.03
9680,2004,6563,6.49
9681,839,10759,4.2
9682,8558,576,12.66
9683,2485,951,16.03
9684,329,8007,19.45
9685,1804,5328,15.36
9686,10526,8084,0.13
9687,6358,7778,17.34
9688,10558,3107,15.35
9689,4945,6847,8.96
9690,499,9774,15.26
9691,9085,836,14.92
9692,213,776,14.37
9693,991,2067,5.96
9694,8613,8452,3.34
9695,8498,9098,9.14
9696,11348,4419,7.07
9697,7289,7064,10.85
9698,8791,8360,2.49
9699,6560,2766,12.2
9700,8622,2851,12.97
9701,1337,10412,0.9
9702,5060,2183,6.91
9703,902,5351,15.38
9704,548,404,10.91
9705,10560,410,10.96
9706,10602,5298,14.9
9707,8321,464,11.44
9708,6643,7143,11.47
9709,11344,3708,0.59
9710,66,2052,5.68
9711,6293,11020,6.27
9712,10862,11033,6.38
9713,10890,8062,19.66
9714,8555,1854,3.86
9715,5420,9541,12.94
9716,806,7047,10.53
9717,1189,5258,14.45
9718,4488,3103,15.08
9719,1759,10555,2.05
9720,226,10198,18.83
9721,511,2601,10.54
9722,497,2828,12.54
9723,6980,9649,13.85
9724,7123,10188,18.69
9725,8318,8826,6.43
9726,349,222,9.1
9727,6876,1214,18.01
9728,7238,613,12.6
9729,6213,4790,10.12
9730,5326,4173,4.57
9731,5431,7944,18.45
9732,2354,1654,1.9
9733,5056,1437,19.94
9734,6792,728,13.56
9735,386,4835,10.45
9736,1629,10008,16.94
9737,1882,7604,15.34
9738,8526,1075,16.65
9739,1474,966,15.67
9740,4450,1546,0.87
9741,700,4252,5.18
9742,11039,5130,13.07
9743,751,10360,0.06
9744,2243,7667,15.85
9745,10553,7299,12.55
9746,9270,921,15.22
9747,4878,890,14.93
9748,1543,3418,17.65
9749,1564,10449,0.85
9750,6901,8109,19.8
9751,1118,9054,8.29
9752,10878,2414,8.61
9753,4966,6401,4.43
9754,6662,7458,13.93
9755,6713,6046,1.23
9756,7160,3454,17.93
9757,21,3858,1.56
9758,5149,8316,1.62
9759,10443,3414,17.54
9760,1373,10279,19.25
9761,1385,5482,16.11
9762,897,2728,11.35
9763,8832,2756,11.59
9764,9763,5932,0.14
9765,1116,1637,1.53
9766,8863,9305,10.43
9767,10430,245,9.0
9768,10542,972,15.52
9769,2318,7509,14.28
9770,8237,3383,17.19
9771,4477,8037,19.01
9772,2255,8267,1.07
9773,4773,819,14.13
9774,2148,4607,8.17
9775,4911,5972,0.42
9776,4576,6388,4.17
9777,5126,273,9.2
9778,4574,5298,14.35
9779,629,5062,12.22
9780,5137,2605,10.12
9781,2329,6290,3.23
9782,578,9426,11.4
9783,9301,10287,19.14
9784,1508,10468,0.75
9785,1073,10219,18.51
9786,331,1128,16.81
9787,5354,1008,15.72
9788,5213,3833,1.11
9789,5029,4058,3.13
9790,1413,1185,17.3
9791,9088,794,13.78
9792,1588,2793,11.71
9793,120,6558,5.55
9794,1437,2253,6.86
9795,865,3827,1.0
9796,7094,6102,1.44
9797,10357,1901,3.68
9798,4276,4004,2.58
9799,10541,10277,18.96
9800,8509,9844,15.04
9801,1392,3011,13.63
9802,9614,10572,1.57
9803,11263,9604,12.87
9804,4116,2852,12.18
9805,6164,10463,0.57
9806,8521,9849,15.03
9807,6546,6477,4.71
9808,9521,7810,16.69
9809,9559,3633,19.14
9810,766,6827,7.85
9811,4197,8795,5.54
9812,6681,2786,11.52
9813,4761,6568,5.51
9814,295,4016,2.57
9815,1551,6394,3.93
9816,6764,2850,12.07
9817,8796,6358,3.6
9818,8773,7929,17.71
9819,6802,7146,10.67
9820,6917,1466,19.61
9821,7230,8356,1.53
9822,4730,7324,12.25
9823,5037,9604,12.73
9824,6275,5769,18.25
9825,1492,8753,5.07
9826,7143,4607,7.79
9827,1146,10595,1.6
9828,8713,10124,17.36
9829,1935,345,9.46
9830,1612,3760,0.14
9831,476,3688,19.49
9832,4969,9186,8.9
9833,4846,6393,3.79
9834,7174,8669,4.23
9835,9459,1977,4.05
9836,10768,6432,4.09
9837,10801,1237,17.4
9838,2115,322,9.17
9839,69,1155,16.64
9840,10330,1811,2.52
9841,5369,9291,9.75
9842,7241,545,11.14
9843,5575,9656,13.03
9844,6700,4872,10.03
9845,8631,8938,6.56
9846,1656,6128,1.29
9847,6353,9820,14.46
9848,1008,945,14.67
9849,1687,4250,4.36
9850,6533,3449,17.14
9851,4546,4323,5.0
9852,11007,9461,11.16
9853,4954,10747,2.73
9854,5348,5591,16.38
9855,9719,2925,12.41
9856,6224,5675,17.11
9857,2414,8322,0.87
9858,9292,8406,1.63
9859,9337,8558,2.99
9860,2172,10488,0.32
9861,371,7861,16.71
9862,5006,7497,13.43
9863,6889,8951,6.49
9864,4438,9761,13.77
9865,10473,320,8.91
9866,4705,5400,14.56
9867,678,3033,13.28
9868,5074,1027,15.24
9869,6542,6601,5.34
9870,1476,8015,18.04
9871,1425,8414,1.62
9872,9721,10933,4.26
9873,1843,8258,0.2
9874,6931,8688,4.05
9875,10892,6507,4.44
9876,1668,5435,14.79
9877,6982,9236,8.95
9878,1180,9232,8.91
9879,5403,10078,16.52
9880,519,6278,2.35
9881,1087,4536,6.67
9882,11352,594,11.24
9883,9764,7527,13.54
9884,4832,4985,10.7
9885,10849,399,9.46
9886,5343,3680,18.95
9887,143,7531,13.56
9888,1610,10672,1.77
9889,5278,6427,3.61
9890,1507,8012,17.84
9891,10962,2633,9.5
9892,10809,1449,18.84
9893,8394,9278,9.19
9894,1377,7733,15.29
9895,2352,7849,16.33
9896,5018,6522,4.4
9897,6230,8526,2.41
9898,997,7758,15.5
9899,10246,4824,9.12
9900,9677,4792,8.83
9901,6893,1146,16.02
9902,6510,6565,4.71
9903,11333,5985,19.49
9904,4798,8214,19.49
9905,7286,7206,10.42
9906,6974,5737,17.2
9907,6479,5319,13.45
9908,1542,10618,1.07
9909,9045,7558,13.55
9910,5177,4974,10.32
9911,5492,3193,14.31
9912,5173,6057,0.02
9913,2019,7223,10.51
9914,2161,5862,18.27
9915,4912,8505,2.02
9916,6765,2137,4.75
9917,2397,8766,4.33
9918,8953,7413,12.16
9919,4307,7464,12.6
9920,2495,5240,12.61
9921,4176,8234,19.52
9922,7108,4620,7.03
9923,10613,3578,17.66
9924,10399,7980,17.19
9925,1365,14,5.59
9926,9745,11096,5.19
9927,1856,2581,8.66
9928,4962,10890,3.33
9929,5187,3068,13.03
9930,4175,812,12.75
9931,1567,6167,0.87
9932,6775,8730,3.9
9933,8589,5939,18.81
9934,5384,6610,4.84
9935,1272,5001,10.38
9936,6425,11111,5.29
9937,2492,893,13.45
9938,8559,1610,19.89
9939,1281,3658,18.29
9940,364,500,9.89
9941,5567,1603,19.8
9942,1139,406,9.05
9943,660,10658,1.18
9944,5585,7091,9.12
9945,5289,594,10.7
9946,1187,4380,4.72
9947,8590,10056,15.73
9948,2467,3161,13.74
9949,6745,278,7.82
9950,1799,2136,4.52
9951,9000,4307,4.01
9952,8262,5405,13.87
9953,6972,8928,5.5
9954,9538,10796,2.29
9955,5157,7478,12.46
9956,8287,5282,12.72
9957,5430,5003,10.2
9958,10241,1474,18.48
9959,4977,6048,19.58
9960,420,8500,1.61
9961,1143,5141,11.41
9962,668,4514,5.77
9963,9723,3831,19.62
9964,544,4658,7.06
9965,2268,1134,15.31
9966,7064,8266,19.41
9967,6955,3302,14.8
9968,10478,1335,17.11
9969,11387,9358,9.22
9970,11299,9892,14.01
9971,1584,1029,14.35
9972,9079,189,6.8
9973,5196,10796,2.11
9974,6255,1425,17.87
9975,9453,9796,13.11
9976,6773,9510,10.53
9977,10928,5129,11.15
9978,10410,1335,17.05
9979,1539,9629,11.59
9980,7271,229,7.1
9981,1833,4825,8.38
9982,6869,4874,8.82
9983,5099,7472,12.16
9984,1659,7175,9.48
9985,6677,6490,3.32
9986,10960,1334,16.98
9987,1831,1501,18.46
9988,4680,8519,1.53
9989,4455,6925,7.19
9990,6335,10881,2.74
9991,4992,11058,4.33
9992,1011,4924,9.19
9993,4726,10337,17.85
9994,5106,7470,12.04
9995,6619,515,9.53
9996,183,4299,3.52
9997,10434,4445,4.82
9998,577,487,9.25
9999,7007,1800,1.04
10000,5387,5725,16.31
10001,837,8426,0.58
10002,1809,3673,17.85
10003,9592,11099,4.6
10004,5500,10509,19.29
10005,10450,7489,12.13
10006,8847,5675,15.82
10007,4196,2432,6.64
10008,9511,8094,17.51
10009,87,2271,5.17
10010,1639,7251,9.92
10011,6339,267,7.13
10012,4649,5691,15.86
10013,8714,602,10.12
10014,10993,10562,19.63
10015,9654,10713,0.99
10016,11046,2345,5.77
10017,8522,2019,2.84
10018,10822,9912,13.76
10019,6326,3535,16.44
10020,662,4778,7.61
10021,8228,4228,2.66
10022,996,10607,19.99
10023,4762,9703,11.86
10024,271,7933,15.92
10025,1768,9865,13.27
10026,1701,3729,18.11
10027,9401,2738,9.21
10028,2005,8142,17.78
10029,13,10273,16.9
10030,1792,2760,9.36
10031,6916,6471,2.72
10032,9655,772,11.49
10033,2143,5252,11.74
10034,9458,6961,7.1
10035,7109,6787,5.53
10036,7219,9167,6.91
10037,585,8356,19.62
10038,1546,5802,16.66
10039,9253,7696,13.68
10040,52,4107,1.4
10041,2470,8360,19.62
10042,1277,9715,11.8
10043,2083,7841,14.94
10044,10418,4315,3.25
10045,2422,3688,17.61
10046,9470,259,6.78
10047,4202,6326,1.31
10048,5444,6982,7.2
10049,1006,3049,11.84
10050,4139,7963,16.0
10051,1936,3576,16.54
10052,4845,1953,1.94
10053,5138,3495,15.79
10054,11032,2304,5.09
10055,4413,1174,14.93
10056,7302,2318,5.2
10057,8988,4702,6.63
10058,2137,6860,6.02
10059,5042,554,9.33
10060,11427,1030,13.6
10061,4895,6335,1.28
10062,4580,6972,6.98
10063,8421,4151,1.62
10064,2138,3008,11.33
10065,4863,996,13.24
10066,6256,2788,9.34
10067,1548,10253,16.43
10068,8236,3657,17.13
10069,4259,6800,5.37
10070,1123,3123,12.31
10071,4743,1315,16.06
10072,8503,8955,4.72
10073,2456,652,10.1
10074,7209,7268,9.55
10075,929,7508,11.71
10076,10505,8454,0.19
10077,2406,1159,14.62
10078,4634,10573,19.23
10079,9239,7424,10.92
10080,8709,5458,13.25
10081,7263,3407,14.81
10082,1078,10432,17.95
10083,6158,4113,1.15
10084,6406,3757,17.94
10085,270,9084,5.8
10086,6796,7454,11.13
10087,6454,184,5.78
10088,582,9903,13.12
10089,6324,8081,16.75
10090,421,10561,19.03
10091,356,8492,0.42
10092,142,8510,0.56
10093,209,3653,16.9
10094,6725,4338,3.05
10095,9356,7828,14.43
10096,7091,3174,12.59
10097,1758,8834,3.45
10098,2391,2916,10.25
10099,5496,8333,18.92
10100,4137,4861,7.71
10101,4661,937,12.44
10102,8681,4730,6.53
10103,1990,204,5.84
10104,9423,4304,2.69
10105,4437,3919,19.21
10106,2308,11108,3.79
10107,1333,4593,5.24
10108,956,7886,14.83
10109,4113,7215,8.79
10110,1121,9726,11.35
10111,4984,4180,1.5
10112,10389,5545,13.78
10113,7170,10683,19.96
10114,191,2821,9.29
10115,6797,10577,19.0
10116,708,8887,3.81
10117,9525,9770,11.75
10118,2419,4903,7.97
10119,1751,1504,17.43
10120,7049,2066,2.47
10121,81,9977,13.57
10122,5027,3124,11.96
10123,6929,6079,18.53
10124,8772,7371,10.13
10125,10366,483,8.19
10126,2374,9104,5.68
10127,8916,7808,14.02
10128,6156,1956,1.39
10129,1225,5713,15.16
10130,2457,3343,13.85
10131,5572,7745,13.41
10132,8770,3937,19.18
10133,4931,1062,13.33
10134,5114,988,12.67
10135,327,3009,10.82
10136,9711,5298,11.39
10137,9251,9899,12.74
10138,8652,2568,6.84
10139,883,1411,16.43
10140,6930,10043,14.01
10141,5127,7021,6.85
10142,2500,8135,16.85
10143,4198,7913,14.86
10144,389,8014,15.75
10145,1526,5121,9.75
10146,56,121,4.8
10147,1206,7974,15.37
10148,1131,604,9.12
10149,9414,10162,15.02
10150,8514,3623,16.22
10151,10820,9034,4.85
10152,5352,10493,17.96
10153,4898,9913,12.74
10154,2221,2037,1.94
10155,4225,4422,3.37
10156,493,2441,5.55
10157,7042,5968,17.25
10158,4867,3522,15.26
10159,782,4808,6.82
10160,2092,632,9.27
10161,10612,4934,7.94
10162,2220,3300,13.22
10163,1233,10167,14.92
10164,7268,4351,2.64
10165,8588,4064,0.04
10166,319,7972,15.16
10167,773,10446,17.37
10168,9753,5979,17.21
10169,801,4789,6.52
10170,14,7088,7.15
10171,1917,5362,11.64
10172,5371,10712,19.71
10173,7308,6157,18.77
10174,833,5830,15.83
10175,1630,448,7.45
10176,10858,10231,15.38
10177,8223,8042,15.7
10178,4763,7212,8.23
10179,8240,4663,5.31
10180,2276,388,6.88
10181,1280,3366,13.63
10182,5439,9955,12.84
10183,4505,9869,12.06
10184,10258,8414,18.98
10185,4936,6487,1.65
10186,197,199,5.14
10187,2321,4251,1.55
10188,4249,5358,11.5
10189,6150,10402,16.82
10190,9315,6142,18.53
10191,8941,2865,9.07
10192,11276,10983,2.04
10193,8407,6088,18.03
10194,10986,2109,2.27
10195,862,8297,17.89
10196,8413,5934,16.64
10197,852,2872,9.1
10198,809,1647,18.09
10199,10529,7685,12.36
10200,9366,7310,8.99
10201,701,403,6.9
10202,5458,5149,9.56
10203,1270,11059,2.67
10204,10390,8354,18.36
10205,9283,6554,2.18
10206,7227,8482,19.5
10207,6243,1520,16.93
10208,5485,7764,13.03
10209,1527,1810,19.48
10210,8928,705,9.54
10211,10799,147,4.52
10212,4140,10586,18.34
10213,8308,9513,8.69
10214,84,9150,5.43
10215,805,2880,9.06
10216,2476,9497,8.53
10217,616,5707,14.45
10218,2335,6155,18.46
10219,1004,4838,6.61
10220,322,2676,7.12
10221,829,3000,10.02
10222,2136,4719,5.45
10223,6679,2306,3.75
10224,10279,5369,11.28
10225,4555,5599,13.34
10226,11307,10654,18.76
10227,1811,5869,15.75
10228,10503,3099,10.84
10229,1420,6482,1.2
10230,6940,7318,8.71
10231,5448,4263,1.24
10232,6194,10564,17.87
10233,10513,8228,16.86
10234,8461,5636,13.57
10235,4738,10200,14.58
10236,4709,10758,19.58
10237,6294,10879,0.65
10238,4453,2936,9.26
10239,474,2478,5.12
10240,6633,6458,0.88
10241,9751,1442,15.79
10242,6984,9081,4.44
10243,9575,2519,5.46
10244,9507,2674,6.85
10245,365,4829,6.22
10246,9295,2109,1.75
10247,1306,10670,18.69
10248,770,9136,4.89
10249,4991,4013,18.84
10250,4660,4935,7.12
10251,2466,3124,10.83
10252,6576,7879,13.55
10253,410,2507,5.27
10254,2407,3583,14.93
10255,10419,10579,17.79
10256,4111,5168,9.15
10257,9410,2036,1.0
10258,8404,10607,18.02
10259,9804,10834,0.05
10260,6884,5325,10.53
10261,551,8212,16.47
10262,4875,2428,4.48
10263,358,9256,5.83
10264,9049,1011,11.73
10265,5446,231,4.72
10266,7069,412,6.34
10267,9057,495,7.09
10268,4242,10023,12.71
10269,1336,9810,10.77
10270,958,8096,15.36
10271,10378,8846,2.08
10272,10344,8793,1.59
10273,9513,2461,4.68
10274,8961,10267,14.84
10275,1850,6291,19.1
10276,210,2009,0.61
10277,5306,8907,2.6
10278,9606,694,8.77
10279,4722,9190,5.13
10280,9006,10677,18.49
10281,5007,8256,16.73
10282,10808,2493,4.92
10283,11260,5730,14.01
10284,2452,527,7.23
10285,8209,5639,13.18
10286,8464,10108,13.33
10287,321,8361,17.62
10288,9630,3654,15.3
10289,8900,9567,8.44
10290,8295,7989,14.25
10291,4525,848,10.05
10292,6254,10895,0.34
10293,8447,6810,3.62
10294,10349,10316,15.13
10295,2113,4737,4.98
10296,9082,1613,16.89
10297,111,7635,11.02
10298,4753,551,7.33
10299,6197,2892,8.35
10300,11402,5830,14.75
10301,398,8859,1.97
10302,9732,554,7.32
10303,5436,8225,16.27
10304,9386,6518,0.92
10305,33,8808,1.5
10306,8417,1694,17.54
10307,6661,6216,18.18
10308,506,2708,6.6
10309,4838,7037,5.5
10310,8705,2227,2.27
10311,552,847,9.86
10312,4719,11018,1.26
10313,5058,5206,9.03
10314,1022,4326,1.1
10315,6690,10594,17.43
10316,9374,10152,13.46
10317,129,3192,10.89
10318,6877,9999,12.07
10319,6685,7938,13.54
10320,7088,2319,3.03
10321,5468,2974,8.92
10322,1443,5434,11.02
10323,1229,4079,18.84
10324,8511,4145,19.42
10325,684,3039,9.48
10326,7052,10257,14.33
10327,9244,1398,14.7
10328,9249,1022,11.32
10329,163,1068,11.72
10330,9296,3178,10.67
10331,5013,7070,5.65
10332,8561,5660,12.98
10333,10342,4497,2.51
10334,5287,4731,4.61
10335,4183,3408,12.71
10336,748,7337,8.02
10337,1881,64,2.64
10338,7020,3981,17.85
10339,9616,7055,5.47
10340,177,2333,3.03
10341,7296,10245,14.14
10342,9670,8764,0.81
10343,7082,7699,11.23
10344,214,9638,8.65
10345,10536,2624,5.6
10346,2074,1162,12.46
10347,5495,10621,17.48
10348,7264,2138,1.23
10349,1953,1624,16.61
10350,1681,223,4.0
10351,2101,9175,4.45
10352,1273,8549,18.82
10353,1919,9936,11.26
10354,11396,6740,2.52
10355,54,3145,10.21
10356,5545,5434,10.77
10357,4240,1985,19.77
10358,468,6654,1.73
10359,5088,8545,18.72
10360,924,11029,1.04
10361,6639,10730,18.35
10362,7173,6746,2.54
10363,10587,1489,15.28
10364,7010,8334,16.77
10365,1650,8595,19.11
10366,4119,5719,13.22
10367,7301,1712,17.2
10368,1802,8173,15.28
10369,7287,1147,12.12
10370,4480,7699,11.01
10371,7192,9773,9.63
10372,1079,9573,7.82
10373,4910,5648,12.52
10374,7050,3953,17.27
10375,6305,10930,19.98
10376,4681,7231,6.72
10377,5557,7711,11.01
10378,9702,7800,11.82
10379,600,316,4.54
10380,4447,10797,18.74
10381,2067,7735,11.21
10382,2078,7332,7.58
10383,7157,9526,7.29
10384,8733,171,3.2
10385,1818,1676,16.72
10386,11324,238,3.79
10387,8311,10064,12.1
10388,8949,10233,13.62
10389,4973,9875,10.38
10390,4981,7744,11.23
10391,1692,2299,2.29
10392,529,1483,14.94
10393,4540,895,9.66
10394,5264,7446,8.53
10395,4860,6812,2.83
10396,5154,10811,18.77
10397,108,8386,16.97
10398,4842,8883,1.44
10399,187,43,1.96
10400,6310,3154,9.92
10401,648,630,7.22
10402,10350,3344,11.6
10403,1712,10033,11.71
10404,170,1569,15.64
10405,2271,10880,19.32
10406,819,4017,17.64
10407,4511,1396,14.07
10408,10950,1003,10.54
10409,987,5973,15.21
10410,1922,8067,14.02
10411,8568,9485,6.77
10412,9267,1240,12.65
10413,5421,5878,14.32
10414,6387,9381,5.8
10415,234,7209,6.29
10416,9014,6827,2.84
10417,6657,5315,9.25
10418,4728,9081,3.1
10419,6782,9543,7.24
10420,6965,10121,12.43
10421,4485,10911,19.52
10422,10921,5189,8.09
10423,5528,820,8.82
10424,7181,9313,5.13
10425,4222,2187,1.07
10426,8300,7866,12.11
10427,10242,2190,1.09
10428,4125,10919,19.54
10429,10630,7501,8.82
10430,6636,2366,2.66
10431,5176,5786,13.4
10432,2109,1633,16.07
10433,4442,4431,1.21
10434,8396,2182,0.99
10435,10517,5869,14.13
10436,6990,8140,14.54
10437,2295,5785,13.37
10438,2152,4544,2.21
10439,4448,7176,5.87
10440,725,8269,15.68
10441,9530,3743,14.98
10442,4162,4113,18.31
10443,4919,1995,19.27
10444,10843,3730,14.86
10445,10515,366,4.62
10446,10240,5774,13.22
10447,4483,7859,11.93
10448,8462,8295,15.82
10449,9368,7089,4.97
10450,8313,501,5.73
10451,6587,4935,5.59
10452,238,6748,1.88
10453,593,7466,8.3
10454,775,7861,11.84
10455,1537,6981,3.92
10456,4412,5613,11.63
10457,5315,5092,6.94
10458,8597,9754,8.84
10459,58,4570,2.24
10460,1199,8419,16.83
10461,10371,1128,11.27
10462,988,1455,14.21
10463,5325,8120,14.11
10464,1393,5230,8.12
10465,8277,1917,18.34
10466,10998,10242,13.15
10467,1727,5447,10.05
10468,8758,1042,10.45
10469,10957,184,2.7
10470,745,8504,17.48
10471,48,157,2.45
10472,10483,1864,17.78
10473,6536,266,3.42
10474,4496,10041,11.26
10475,5489,2375,2.35
10476,2347,6399,18.51
10477,6400,5518,10.59
10478,807,10414,14.59
10479,9268,4499,1.41
10480,4305,10354,14.02
10481,2069,8914,1.07
10482,7159,1989,18.8
10483,5239,10797,17.9
10484,8728,970,9.55
10485,1640,5739,12.42
10486,4522,9641,7.48
10487,608,3675,13.85
10488,5185,672,6.86
10489,6506,6879,2.63
10490,8778,296,3.46
10491,1472,559,5.82
10492,10948,7911,11.9
10493,8355,9493,6.12
10494,11021,5723,12.22
10495,2197,10912,18.86
10496,7253,8810,19.96
10497,1083,8627,18.31
10498,9659,3207,9.6
10499,9560,5764,12.56
10500,908,7190,5.37
10501,5255,4988,5.57
10502,1886,8885,0.59
10503,6214,6117,15.71
10504,258,9716,8.06
10505,6456,3741,14.33
10506,9083,7047,4.04
10507,5158,6675,0.69
10508,6561,7639,9.35
10509,1513,3046,8.07
10510,5242,5056,6.13
10511,9590,5219,7.59
10512,4796,8921,0.85
10513,4335,4134,17.82
10514,5205,10757,17.35
10515,6180,748,7.38
10516,1181,4541,1.46
10517,1637,9809,8.8
10518,6912,4107,17.54
10519,7277,7562,8.58
10520,5030,1395,13.15
10521,9574,4264,18.91
10522,1125,2146,19.86
10523,6774,384,4.01
10524,11015,10610,15.91
10525,332,7098,4.32
10526,9624,6837,1.98
10527,10504,8587,17.7
10528,1282,11016,19.52
10529,1870,5864,13.21
10530,4841,10786,17.46
10531,8546,7980,12.23
10532,411,10150,11.73
10533,486,10902,18.48
